Server,RebootStatus
CSN-WHA-HPA-58.WHA.tzghosting.net,Reboot Required
CSN-WHA-HPA-60.WHA.tzghosting.net,Reboot Required
CSN-WHA-HPA-61.WHA.tzghosting.net,Reboot Required
CSN-WHA-HPA-62.WHA.tzghosting.net,Reboot Required
CSN-WHA-HPA-63.WHA.tzghosting.net,Reboot Required
CSN-WHA-HPA-66.WHA.tzghosting.net,Reboot Required
CSN-WHA-SQL-01.WHA.tzghosting.net,Reboot Required
CSN-WHA-SQL-02.WHA.tzghosting.net,Reboot Required
CSN-WHA-SQL-04.WHA.tzghosting.net,Reboot Not Required
CSN-WHA-WAS-01.WHA.tzghosting.net,Reboot Required
CSN-WHA-WAS-02.WHA.tzghosting.net,Reboot Required
CSN-WHA-WEB-01.WHA.tzghosting.net,Reboot Required
CSN-WMI-QHG-03.WMI.tzghosting.net,Ping-Failed
CSN-WMI-XEN-01.WMI.tzghosting.net,Ping-Failed
CSN-WMI-XEN-02.WMI.tzghosting.net,Ping-Failed
CSN-WMI-XEN-03.WMI.tzghosting.net,Ping-Failed
CSN-WMK-APP-03.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-04.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-05.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-06.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-APP-11.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-12.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-13.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-APP-14.WMK.tzghosting.net,Reboot Required
CSN-WMK-APP-15.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-CSF-03.WMK.tzghosting.net,Reboot Required
CSN-WMK-CSF-04.WMK.tzghosting.net,Reboot Required
CSN-WMK-CWI-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-DC-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-DC-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-DFS-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-FHG-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-FHG-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-FHG-04.WMK.tzghosting.net,Reboot Required
CSN-WMK-FHG-05.WMK.tzghosting.net,Reboot Required
CSN-WMK-FHG-06.WMK.tzghosting.net,Reboot Required
CSN-WMK-FXI-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-FXI-03.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-FXI-04.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-HPA-07.WMK.tzghosting.net,Reboot Required
CSN-WMK-HPA-08.WMK.tzghosting.net,Reboot Required
CSN-WMK-HPA-09.WMK.tzghosting.net,Reboot Required
CSN-WMK-IHM-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-IHM-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-PBA-01.WMK.tzghosting.net,Reboot Required
CSN-WMK-PBA-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-SQL-99.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-VBB-02.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-03.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-04.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-09.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-10.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-11.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-12.WMK.tzghosting.net,Reboot Required
CSN-WMK-WAS-18.WMK.tzghosting.net,Reboot Required
CSN-WMK-WEB-03.WMK.tzghosting.net,Reboot Required
CSN-WMK-XEN-01.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-03.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-04.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-05.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-06.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-07.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-08.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-09.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-10.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-11.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-12.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-13.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-14.WMK.tzghosting.net,Reboot Required
CSN-WMK-XEN-15.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-17.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-19.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-23.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-24.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-25.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-26.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-27.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-29.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-30.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-31.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-XEN-32.WMK.tzghosting.net,Reboot Not Required
CSN-WMK-ZDC-01.WMK.tzghosting.net,Reboot Required
